,time,price,time_converted
7797,1625456166,14698.0,2021-07-04 23:36:06
7798,1625456166,14698.0,2021-07-04 23:36:06
7799,1625456166,14697.75,2021-07-04 23:36:06
7800,1625456166,14698.25,2021-07-04 23:36:06
7801,1625456166,14698.0,2021-07-04 23:36:06
7802,1625456166,14698.25,2021-07-04 23:36:06
7803,1625456166,14698.5,2021-07-04 23:36:06
7804,1625456167,14698.25,2021-07-04 23:36:07
7805,1625456167,14698.25,2021-07-04 23:36:07
7806,1625456167,14698.0,2021-07-04 23:36:07
7807,1625456167,14698.25,2021-07-04 23:36:07
7808,1625456167,14698.0,2021-07-04 23:36:07
7809,1625456169,14698.75,2021-07-04 23:36:09
7810,1625456169,14698.25,2021-07-04 23:36:09
7811,1625456169,14698.0,2021-07-04 23:36:09
7812,1625456169,14697.75,2021-07-04 23:36:09
7813,1625456169,14697.75,2021-07-04 23:36:09
7814,1625456170,14698.25,2021-07-04 23:36:10
7815,1625456179,14698.75,2021-07-04 23:36:19
7816,1625456179,14698.75,2021-07-04 23:36:19
7817,1625456184,14698.25,2021-07-04 23:36:24
7818,1625456195,14699.0,2021-07-04 23:36:35
7819,1625456195,14698.5,2021-07-04 23:36:35
7820,1625456197,14699.25,2021-07-04 23:36:37
7821,1625456201,14698.75,2021-07-04 23:36:41
7822,1625456206,14698.5,2021-07-04 23:36:46
7823,1625456214,14698.75,2021-07-04 23:36:54
7824,1625456216,14699.25,2021-07-04 23:36:56
7825,1625456217,14699.25,2021-07-04 23:36:57
7826,1625456224,14699.5,2021-07-04 23:37:04
7827,1625456224,14699.5,2021-07-04 23:37:04
7828,1625456224,14699.5,2021-07-04 23:37:04
7829,1625456227,14699.5,2021-07-04 23:37:07
7830,1625456227,14699.75,2021-07-04 23:37:07
7831,1625456227,14699.75,2021-07-04 23:37:07
7832,1625456227,14700.0,2021-07-04 23:37:07
7833,1625456227,14700.0,2021-07-04 23:37:07
7834,1625456227,14700.0,2021-07-04 23:37:07
7835,1625456227,14699.75,2021-07-04 23:37:07
7836,1625456229,14700.25,2021-07-04 23:37:09
7837,1625456229,14699.75,2021-07-04 23:37:09
7838,1625456229,14700.0,2021-07-04 23:37:09
7839,1625456231,14699.75,2021-07-04 23:37:11
7840,1625456231,14699.75,2021-07-04 23:37:11
7841,1625456232,14699.5,2021-07-04 23:37:12
7842,1625456232,14699.5,2021-07-04 23:37:12
7843,1625456233,14699.5,2021-07-04 23:37:13
7844,1625456233,14699.5,2021-07-04 23:37:13
7845,1625456234,14699.5,2021-07-04 23:37:14
7846,1625456234,14699.5,2021-07-04 23:37:14
7847,1625456234,14699.75,2021-07-04 23:37:14
7848,1625456235,14699.5,2021-07-04 23:37:15
7849,1625456236,14699.5,2021-07-04 23:37:16
7850,1625456238,14699.5,2021-07-04 23:37:18
7851,1625456239,14699.5,2021-07-04 23:37:19
7852,1625456240,14699.5,2021-07-04 23:37:20
7853,1625456246,14699.75,2021-07-04 23:37:26
7854,1625456252,14699.5,2021-07-04 23:37:32
7855,1625456252,14699.25,2021-07-04 23:37:32
7856,1625456254,14699.25,2021-07-04 23:37:34
7857,1625456265,14700.0,2021-07-04 23:37:45
7858,1625456280,14699.25,2021-07-04 23:38:00
7859,1625456280,14699.5,2021-07-04 23:38:00
7860,1625456281,14699.5,2021-07-04 23:38:01
7861,1625456282,14699.5,2021-07-04 23:38:02
7862,1625456283,14699.75,2021-07-04 23:38:03
7863,1625456284,14700.0,2021-07-04 23:38:04
7864,1625456286,14700.25,2021-07-04 23:38:06
7865,1625456286,14700.25,2021-07-04 23:38:06
7866,1625456289,14700.25,2021-07-04 23:38:09
7867,1625456293,14699.75,2021-07-04 23:38:13
7868,1625456299,14699.75,2021-07-04 23:38:19
7869,1625456300,14699.75,2021-07-04 23:38:20
7870,1625456304,14699.5,2021-07-04 23:38:24
7871,1625456308,14700.0,2021-07-04 23:38:28
7872,1625456316,14700.25,2021-07-04 23:38:36
7873,1625456316,14700.5,2021-07-04 23:38:36
7874,1625456316,14700.5,2021-07-04 23:38:36
7875,1625456316,14700.0,2021-07-04 23:38:36
7876,1625456329,14700.25,2021-07-04 23:38:49
7877,1625456333,14700.25,2021-07-04 23:38:53
7878,1625456333,14700.25,2021-07-04 23:38:53
7879,1625456335,14700.25,2021-07-04 23:38:55
7880,1625456335,14700.25,2021-07-04 23:38:55
7881,1625456336,14700.25,2021-07-04 23:38:56
7882,1625456340,14699.75,2021-07-04 23:39:00
7883,1625456345,14700.0,2021-07-04 23:39:05
7884,1625456347,14700.25,2021-07-04 23:39:07
7885,1625456348,14700.5,2021-07-04 23:39:08
7886,1625456348,14700.5,2021-07-04 23:39:08
7887,1625456348,14700.75,2021-07-04 23:39:08
7888,1625456350,14700.0,2021-07-04 23:39:10
7889,1625456353,14700.5,2021-07-04 23:39:13
7890,1625456353,14700.25,2021-07-04 23:39:13
7891,1625456358,14700.25,2021-07-04 23:39:18
7892,1625456360,14700.0,2021-07-04 23:39:20
7893,1625456360,14700.0,2021-07-04 23:39:20
7894,1625456366,14699.75,2021-07-04 23:39:26
7895,1625456368,14700.0,2021-07-04 23:39:28
7896,1625456382,14700.0,2021-07-04 23:39:42
7897,1625456386,14700.25,2021-07-04 23:39:46
7898,1625456391,14700.5,2021-07-04 23:39:51
7899,1625456391,14700.75,2021-07-04 23:39:51
7900,1625456399,14700.75,2021-07-04 23:39:59
7901,1625456399,14700.75,2021-07-04 23:39:59
7902,1625456402,14700.75,2021-07-04 23:40:02
7903,1625456402,14701.0,2021-07-04 23:40:02
7904,1625456403,14701.25,2021-07-04 23:40:03
7905,1625456404,14700.75,2021-07-04 23:40:04
7906,1625456405,14701.0,2021-07-04 23:40:05
7907,1625456405,14701.25,2021-07-04 23:40:05
7908,1625456405,14701.0,2021-07-04 23:40:05
7909,1625456406,14701.25,2021-07-04 23:40:06
7910,1625456406,14701.0,2021-07-04 23:40:06
7911,1625456406,14701.25,2021-07-04 23:40:06
7912,1625456406,14701.0,2021-07-04 23:40:06
7913,1625456407,14701.25,2021-07-04 23:40:07
7914,1625456410,14701.0,2021-07-04 23:40:10
7915,1625456411,14701.25,2021-07-04 23:40:11
7916,1625456411,14701.0,2021-07-04 23:40:11
7917,1625456417,14701.5,2021-07-04 23:40:17
7918,1625456417,14701.5,2021-07-04 23:40:17
7919,1625456417,14701.25,2021-07-04 23:40:17
7920,1625456417,14701.25,2021-07-04 23:40:17
7921,1625456417,14701.5,2021-07-04 23:40:17
7922,1625456419,14701.25,2021-07-04 23:40:19
7923,1625456419,14701.25,2021-07-04 23:40:19
7924,1625456419,14701.25,2021-07-04 23:40:19
7925,1625456422,14701.0,2021-07-04 23:40:22
7926,1625456423,14701.25,2021-07-04 23:40:23
7927,1625456423,14701.5,2021-07-04 23:40:23
7928,1625456426,14701.25,2021-07-04 23:40:26
7929,1625456444,14701.0,2021-07-04 23:40:44
7930,1625456448,14701.5,2021-07-04 23:40:48
7931,1625456449,14701.5,2021-07-04 23:40:49
7932,1625456453,14701.0,2021-07-04 23:40:53
7933,1625456453,14701.0,2021-07-04 23:40:53
7934,1625456455,14701.25,2021-07-04 23:40:55
7935,1625456456,14701.5,2021-07-04 23:40:56
7936,1625456456,14701.5,2021-07-04 23:40:56
7937,1625456456,14701.5,2021-07-04 23:40:56
7938,1625456456,14701.75,2021-07-04 23:40:56
7939,1625456456,14701.5,2021-07-04 23:40:56
7940,1625456457,14701.75,2021-07-04 23:40:57
7941,1625456457,14701.75,2021-07-04 23:40:57
7942,1625456461,14700.75,2021-07-04 23:41:01
7943,1625456461,14700.75,2021-07-04 23:41:01
7944,1625456461,14700.5,2021-07-04 23:41:01
7945,1625456461,14700.25,2021-07-04 23:41:01
7946,1625456461,14700.25,2021-07-04 23:41:01
7947,1625456462,14701.25,2021-07-04 23:41:02
7948,1625456462,14701.5,2021-07-04 23:41:02
7949,1625456462,14701.5,2021-07-04 23:41:02
7950,1625456462,14701.5,2021-07-04 23:41:02
7951,1625456463,14701.5,2021-07-04 23:41:03
7952,1625456463,14701.5,2021-07-04 23:41:03
7953,1625456468,14701.25,2021-07-04 23:41:08
7954,1625456468,14701.5,2021-07-04 23:41:08
7955,1625456471,14701.5,2021-07-04 23:41:11
7956,1625456477,14701.5,2021-07-04 23:41:17
7957,1625456479,14701.75,2021-07-04 23:41:19
7958,1625456481,14701.25,2021-07-04 23:41:21
7959,1625456483,14702.0,2021-07-04 23:41:23
7960,1625456485,14701.5,2021-07-04 23:41:25
7961,1625456487,14701.75,2021-07-04 23:41:27
7962,1625456488,14701.75,2021-07-04 23:41:28
7963,1625456490,14701.75,2021-07-04 23:41:30
7964,1625456491,14702.0,2021-07-04 23:41:31
7965,1625456491,14701.75,2021-07-04 23:41:31
7966,1625456492,14702.0,2021-07-04 23:41:32
7967,1625456492,14702.0,2021-07-04 23:41:32
7968,1625456492,14702.25,2021-07-04 23:41:32
7969,1625456493,14702.25,2021-07-04 23:41:33
7970,1625456493,14702.0,2021-07-04 23:41:33
7971,1625456498,14702.25,2021-07-04 23:41:38
7972,1625456500,14702.25,2021-07-04 23:41:40
7973,1625456502,14702.5,2021-07-04 23:41:42
7974,1625456503,14702.5,2021-07-04 23:41:43
7975,1625456505,14702.25,2021-07-04 23:41:45
7976,1625456509,14702.5,2021-07-04 23:41:49
7977,1625456510,14702.25,2021-07-04 23:41:50
7978,1625456511,14702.75,2021-07-04 23:41:51
7979,1625456511,14703.0,2021-07-04 23:41:51
7980,1625456511,14703.0,2021-07-04 23:41:51
7981,1625456511,14703.0,2021-07-04 23:41:51
7982,1625456511,14703.0,2021-07-04 23:41:51
7983,1625456511,14703.0,2021-07-04 23:41:51
7984,1625456511,14703.0,2021-07-04 23:41:51
7985,1625456511,14703.0,2021-07-04 23:41:51
7986,1625456511,14703.25,2021-07-04 23:41:51
7987,1625456511,14703.0,2021-07-04 23:41:51
7988,1625456511,14703.0,2021-07-04 23:41:51
7989,1625456511,14703.25,2021-07-04 23:41:51
7990,1625456516,14702.5,2021-07-04 23:41:56
7991,1625456520,14702.5,2021-07-04 23:42:00
7992,1625456520,14702.5,2021-07-04 23:42:00
7993,1625456526,14702.75,2021-07-04 23:42:06
7994,1625456526,14703.0,2021-07-04 23:42:06
7995,1625456527,14703.0,2021-07-04 23:42:07
7996,1625456527,14703.0,2021-07-04 23:42:07
7997,1625456528,14702.5,2021-07-04 23:42:08
7998,1625456530,14702.75,2021-07-04 23:42:10
7999,1625456530,14703.0,2021-07-04 23:42:10
8000,1625456530,14702.5,2021-07-04 23:42:10
8001,1625456532,14703.0,2021-07-04 23:42:12
8002,1625456532,14702.5,2021-07-04 23:42:12
8003,1625456532,14703.0,2021-07-04 23:42:12
8004,1625456533,14703.0,2021-07-04 23:42:13
8005,1625456534,14702.5,2021-07-04 23:42:14
8006,1625456534,14702.5,2021-07-04 23:42:14
8007,1625456537,14702.75,2021-07-04 23:42:17
8008,1625456537,14703.0,2021-07-04 23:42:17
8009,1625456537,14703.25,2021-07-04 23:42:17
8010,1625456537,14703.25,2021-07-04 23:42:17
8011,1625456538,14703.25,2021-07-04 23:42:18
8012,1625456539,14702.75,2021-07-04 23:42:19
8013,1625456542,14702.75,2021-07-04 23:42:22
8014,1625456544,14703.25,2021-07-04 23:42:24
8015,1625456544,14703.25,2021-07-04 23:42:24
8016,1625456545,14703.0,2021-07-04 23:42:25
8017,1625456549,14703.25,2021-07-04 23:42:29
8018,1625456550,14703.25,2021-07-04 23:42:30
8019,1625456550,14703.25,2021-07-04 23:42:30
8020,1625456550,14702.75,2021-07-04 23:42:30
8021,1625456551,14702.75,2021-07-04 23:42:31
8022,1625456551,14702.75,2021-07-04 23:42:31
8023,1625456551,14702.75,2021-07-04 23:42:31
8024,1625456554,14702.75,2021-07-04 23:42:34
8025,1625456560,14702.75,2021-07-04 23:42:40
8026,1625456560,14702.75,2021-07-04 23:42:40
8027,1625456565,14702.75,2021-07-04 23:42:45
8028,1625456565,14702.75,2021-07-04 23:42:45
8029,1625456565,14703.0,2021-07-04 23:42:45
8030,1625456565,14703.0,2021-07-04 23:42:45
8031,1625456565,14702.75,2021-07-04 23:42:45
8032,1625456565,14702.75,2021-07-04 23:42:45
8033,1625456567,14703.0,2021-07-04 23:42:47
8034,1625456580,14702.75,2021-07-04 23:43:00
8035,1625456581,14702.75,2021-07-04 23:43:01
8036,1625456583,14702.75,2021-07-04 23:43:03
8037,1625456585,14702.75,2021-07-04 23:43:05
8038,1625456589,14702.75,2021-07-04 23:43:09
8039,1625456592,14702.75,2021-07-04 23:43:12
8040,1625456594,14702.25,2021-07-04 23:43:14
8041,1625456594,14702.25,2021-07-04 23:43:14
8042,1625456602,14701.75,2021-07-04 23:43:22
8043,1625456635,14701.75,2021-07-04 23:43:55
8044,1625456635,14702.0,2021-07-04 23:43:55
8045,1625456635,14701.5,2021-07-04 23:43:55
8046,1625456640,14701.5,2021-07-04 23:44:00
8047,1625456643,14701.75,2021-07-04 23:44:03
8048,1625456645,14702.0,2021-07-04 23:44:05
8049,1625456645,14702.0,2021-07-04 23:44:05
8050,1625456648,14702.25,2021-07-04 23:44:08
8051,1625456652,14702.25,2021-07-04 23:44:12
8052,1625456660,14702.25,2021-07-04 23:44:20
8053,1625456660,14702.25,2021-07-04 23:44:20
8054,1625456685,14702.0,2021-07-04 23:44:45
8055,1625456700,14701.75,2021-07-04 23:45:00
8056,1625456703,14702.25,2021-07-04 23:45:03
8057,1625456703,14702.25,2021-07-04 23:45:03
8058,1625456704,14701.75,2021-07-04 23:45:04
8059,1625456705,14702.0,2021-07-04 23:45:05
8060,1625456705,14702.0,2021-07-04 23:45:05
8061,1625456709,14702.0,2021-07-04 23:45:09
8062,1625456710,14702.25,2021-07-04 23:45:10
8063,1625456711,14702.25,2021-07-04 23:45:11
8064,1625456712,14701.75,2021-07-04 23:45:12
8065,1625456712,14701.5,2021-07-04 23:45:12
8066,1625456724,14702.25,2021-07-04 23:45:24
8067,1625456738,14702.25,2021-07-04 23:45:38
8068,1625456742,14702.25,2021-07-04 23:45:42
8069,1625456752,14702.25,2021-07-04 23:45:52
8070,1625456753,14702.5,2021-07-04 23:45:53
8071,1625456755,14702.75,2021-07-04 23:45:55
8072,1625456755,14703.0,2021-07-04 23:45:55
8073,1625456755,14703.0,2021-07-04 23:45:55
8074,1625456756,14702.75,2021-07-04 23:45:56
8075,1625456756,14702.5,2021-07-04 23:45:56
8076,1625456756,14702.5,2021-07-04 23:45:56
8077,1625456756,14702.5,2021-07-04 23:45:56
8078,1625456765,14702.5,2021-07-04 23:46:05
8079,1625456768,14702.5,2021-07-04 23:46:08
8080,1625456769,14702.0,2021-07-04 23:46:09
8081,1625456786,14702.0,2021-07-04 23:46:26
8082,1625456789,14702.0,2021-07-04 23:46:29
8083,1625456791,14702.25,2021-07-04 23:46:31
8084,1625456802,14702.0,2021-07-04 23:46:42
8085,1625456803,14702.0,2021-07-04 23:46:43
8086,1625456804,14702.0,2021-07-04 23:46:44
8087,1625456804,14701.75,2021-07-04 23:46:44
8088,1625456804,14701.5,2021-07-04 23:46:44
8089,1625456805,14701.75,2021-07-04 23:46:45
8090,1625456805,14701.75,2021-07-04 23:46:45
8091,1625456805,14701.75,2021-07-04 23:46:45
8092,1625456806,14701.75,2021-07-04 23:46:46
8093,1625456807,14702.0,2021-07-04 23:46:47
8094,1625456807,14701.75,2021-07-04 23:46:47
8095,1625456808,14701.25,2021-07-04 23:46:48
8096,1625456808,14701.25,2021-07-04 23:46:48
8097,1625456808,14701.0,2021-07-04 23:46:48
8098,1625456808,14701.5,2021-07-04 23:46:48
8099,1625456809,14701.5,2021-07-04 23:46:49
8100,1625456810,14701.5,2021-07-04 23:46:50
8101,1625456810,14701.75,2021-07-04 23:46:50
8102,1625456811,14701.75,2021-07-04 23:46:51
8103,1625456812,14701.25,2021-07-04 23:46:52
8104,1625456812,14701.25,2021-07-04 23:46:52
8105,1625456812,14701.0,2021-07-04 23:46:52
8106,1625456812,14701.0,2021-07-04 23:46:52
8107,1625456812,14700.75,2021-07-04 23:46:52
8108,1625456812,14701.0,2021-07-04 23:46:52
8109,1625456812,14701.5,2021-07-04 23:46:52
8110,1625456813,14701.25,2021-07-04 23:46:53
8111,1625456813,14701.75,2021-07-04 23:46:53
8112,1625456813,14701.75,2021-07-04 23:46:53
8113,1625456813,14701.75,2021-07-04 23:46:53
8114,1625456814,14701.25,2021-07-04 23:46:54
8115,1625456814,14701.5,2021-07-04 23:46:54
8116,1625456814,14701.75,2021-07-04 23:46:54
8117,1625456814,14701.75,2021-07-04 23:46:54
8118,1625456815,14701.25,2021-07-04 23:46:55
8119,1625456815,14701.75,2021-07-04 23:46:55
8120,1625456815,14701.25,2021-07-04 23:46:55
8121,1625456816,14701.75,2021-07-04 23:46:56
8122,1625456816,14701.75,2021-07-04 23:46:56
8123,1625456816,14701.25,2021-07-04 23:46:56
8124,1625456816,14701.25,2021-07-04 23:46:56
8125,1625456817,14701.75,2021-07-04 23:46:57
8126,1625456817,14701.75,2021-07-04 23:46:57
8127,1625456817,14701.5,2021-07-04 23:46:57
8128,1625456817,14701.75,2021-07-04 23:46:57
8129,1625456817,14702.0,2021-07-04 23:46:57
8130,1625456817,14702.0,2021-07-04 23:46:57
8131,1625456818,14701.5,2021-07-04 23:46:58
8132,1625456818,14701.75,2021-07-04 23:46:58
8133,1625456819,14701.5,2021-07-04 23:46:59
8134,1625456819,14701.5,2021-07-04 23:46:59
8135,1625456819,14702.0,2021-07-04 23:46:59
8136,1625456820,14701.5,2021-07-04 23:47:00
8137,1625456820,14702.0,2021-07-04 23:47:00
8138,1625456821,14701.5,2021-07-04 23:47:01
8139,1625456821,14701.5,2021-07-04 23:47:01
8140,1625456821,14701.75,2021-07-04 23:47:01
8141,1625456821,14701.5,2021-07-04 23:47:01
8142,1625456821,14701.5,2021-07-04 23:47:01
8143,1625456822,14701.75,2021-07-04 23:47:02
8144,1625456822,14701.75,2021-07-04 23:47:02
8145,1625456822,14701.25,2021-07-04 23:47:02
8146,1625456823,14701.75,2021-07-04 23:47:03
8147,1625456823,14701.5,2021-07-04 23:47:03
8148,1625456823,14701.5,2021-07-04 23:47:03
8149,1625456824,14701.75,2021-07-04 23:47:04
8150,1625456824,14701.5,2021-07-04 23:47:04
8151,1625456824,14702.0,2021-07-04 23:47:04
8152,1625456824,14702.25,2021-07-04 23:47:04
8153,1625456825,14702.0,2021-07-04 23:47:05
8154,1625456825,14702.0,2021-07-04 23:47:05
8155,1625456826,14702.5,2021-07-04 23:47:06
8156,1625456826,14702.5,2021-07-04 23:47:06
8157,1625456826,14702.25,2021-07-04 23:47:06
8158,1625456826,14702.0,2021-07-04 23:47:06
8159,1625456826,14702.0,2021-07-04 23:47:06
8160,1625456827,14702.0,2021-07-04 23:47:07
8161,1625456827,14702.0,2021-07-04 23:47:07
8162,1625456828,14702.5,2021-07-04 23:47:08
8163,1625456828,14702.0,2021-07-04 23:47:08
8164,1625456829,14702.25,2021-07-04 23:47:09
8165,1625456829,14702.0,2021-07-04 23:47:09
8166,1625456830,14702.25,2021-07-04 23:47:10
8167,1625456830,14701.75,2021-07-04 23:47:10
8168,1625456831,14702.0,2021-07-04 23:47:11
8169,1625456832,14702.0,2021-07-04 23:47:12
8170,1625456832,14701.5,2021-07-04 23:47:12
8171,1625456832,14701.5,2021-07-04 23:47:12
8172,1625456833,14702.0,2021-07-04 23:47:13
8173,1625456833,14701.25,2021-07-04 23:47:13
8174,1625456833,14701.25,2021-07-04 23:47:13
8175,1625456833,14701.75,2021-07-04 23:47:13
8176,1625456834,14701.5,2021-07-04 23:47:14
8177,1625456834,14701.75,2021-07-04 23:47:14
8178,1625456834,14701.75,2021-07-04 23:47:14
8179,1625456834,14701.75,2021-07-04 23:47:14
8180,1625456835,14701.5,2021-07-04 23:47:15
8181,1625456835,14701.25,2021-07-04 23:47:15
8182,1625456836,14701.5,2021-07-04 23:47:16
8183,1625456837,14701.25,2021-07-04 23:47:17
8184,1625456837,14701.25,2021-07-04 23:47:17
8185,1625456837,14701.25,2021-07-04 23:47:17
8186,1625456837,14701.5,2021-07-04 23:47:17
8187,1625456838,14701.75,2021-07-04 23:47:18
8188,1625456838,14701.25,2021-07-04 23:47:18
8189,1625456839,14701.75,2021-07-04 23:47:19
8190,1625456839,14701.25,2021-07-04 23:47:19
8191,1625456840,14701.75,2021-07-04 23:47:20
8192,1625456840,14701.25,2021-07-04 23:47:20
8193,1625456840,14701.75,2021-07-04 23:47:20
8194,1625456841,14701.5,2021-07-04 23:47:21
8195,1625456842,14701.75,2021-07-04 23:47:22
8196,1625456842,14701.75,2021-07-04 23:47:22
8197,1625456842,14701.25,2021-07-04 23:47:22
8198,1625456843,14702.0,2021-07-04 23:47:23
8199,1625456843,14702.0,2021-07-04 23:47:23
8200,1625456843,14701.75,2021-07-04 23:47:23
8201,1625456843,14701.75,2021-07-04 23:47:23
8202,1625456843,14702.0,2021-07-04 23:47:23
8203,1625456843,14702.0,2021-07-04 23:47:23
8204,1625456844,14701.5,2021-07-04 23:47:24
8205,1625456844,14702.0,2021-07-04 23:47:24
8206,1625456844,14702.0,2021-07-04 23:47:24
8207,1625456844,14701.75,2021-07-04 23:47:24
8208,1625456844,14702.0,2021-07-04 23:47:24
8209,1625456844,14701.75,2021-07-04 23:47:24
8210,1625456845,14701.5,2021-07-04 23:47:25
8211,1625456845,14701.5,2021-07-04 23:47:25
8212,1625456845,14701.75,2021-07-04 23:47:25
8213,1625456846,14701.5,2021-07-04 23:47:26
8214,1625456846,14701.75,2021-07-04 23:47:26
8215,1625456846,14701.5,2021-07-04 23:47:26
8216,1625456847,14701.75,2021-07-04 23:47:27
8217,1625456847,14701.25,2021-07-04 23:47:27
8218,1625456847,14701.75,2021-07-04 23:47:27
8219,1625456847,14701.75,2021-07-04 23:47:27
8220,1625456848,14701.5,2021-07-04 23:47:28
8221,1625456848,14701.5,2021-07-04 23:47:28
8222,1625456848,14701.5,2021-07-04 23:47:28
8223,1625456848,14701.5,2021-07-04 23:47:28
8224,1625456849,14702.0,2021-07-04 23:47:29
8225,1625456849,14702.0,2021-07-04 23:47:29
8226,1625456849,14701.5,2021-07-04 23:47:29
8227,1625456849,14702.0,2021-07-04 23:47:29
8228,1625456849,14702.0,2021-07-04 23:47:29
8229,1625456850,14701.5,2021-07-04 23:47:30
8230,1625456850,14702.0,2021-07-04 23:47:30
8231,1625456850,14702.0,2021-07-04 23:47:30
8232,1625456850,14701.5,2021-07-04 23:47:30
8233,1625456851,14701.75,2021-07-04 23:47:31
8234,1625456851,14701.25,2021-07-04 23:47:31
8235,1625456852,14701.75,2021-07-04 23:47:32
8236,1625456852,14701.75,2021-07-04 23:47:32
8237,1625456852,14701.25,2021-07-04 23:47:32
8238,1625456853,14701.75,2021-07-04 23:47:33
8239,1625456853,14701.25,2021-07-04 23:47:33
8240,1625456853,14701.25,2021-07-04 23:47:33
8241,1625456853,14701.75,2021-07-04 23:47:33
8242,1625456853,14701.75,2021-07-04 23:47:33
8243,1625456854,14701.25,2021-07-04 23:47:34
8244,1625456855,14701.25,2021-07-04 23:47:35
8245,1625456855,14701.25,2021-07-04 23:47:35
8246,1625456855,14701.25,2021-07-04 23:47:35
8247,1625456855,14701.5,2021-07-04 23:47:35
8248,1625456856,14701.5,2021-07-04 23:47:36
8249,1625456857,14701.0,2021-07-04 23:47:37
8250,1625456857,14701.25,2021-07-04 23:47:37
8251,1625456857,14701.5,2021-07-04 23:47:37
8252,1625456858,14701.25,2021-07-04 23:47:38
8253,1625456858,14701.25,2021-07-04 23:47:38
8254,1625456858,14701.5,2021-07-04 23:47:38
8255,1625456859,14701.25,2021-07-04 23:47:39
8256,1625456859,14701.75,2021-07-04 23:47:39
8257,1625456859,14701.25,2021-07-04 23:47:39
8258,1625456860,14701.25,2021-07-04 23:47:40
8259,1625456860,14701.75,2021-07-04 23:47:40
8260,1625456860,14701.75,2021-07-04 23:47:40
8261,1625456861,14701.75,2021-07-04 23:47:41
8262,1625456861,14701.75,2021-07-04 23:47:41
8263,1625456861,14701.25,2021-07-04 23:47:41
8264,1625456862,14701.25,2021-07-04 23:47:42
8265,1625456862,14701.75,2021-07-04 23:47:42
8266,1625456862,14701.25,2021-07-04 23:47:42
8267,1625456862,14701.75,2021-07-04 23:47:42
8268,1625456863,14701.25,2021-07-04 23:47:43
8269,1625456863,14701.75,2021-07-04 23:47:43
8270,1625456863,14702.0,2021-07-04 23:47:43
8271,1625456864,14701.75,2021-07-04 23:47:44
8272,1625456864,14702.25,2021-07-04 23:47:44
8273,1625456864,14702.0,2021-07-04 23:47:44
8274,1625456865,14702.5,2021-07-04 23:47:45
8275,1625456865,14702.5,2021-07-04 23:47:45
8276,1625456865,14702.25,2021-07-04 23:47:45
8277,1625456866,14702.25,2021-07-04 23:47:46
8278,1625456867,14702.25,2021-07-04 23:47:47
8279,1625456868,14702.0,2021-07-04 23:47:48
8280,1625456868,14702.5,2021-07-04 23:47:48
8281,1625456868,14702.25,2021-07-04 23:47:48
8282,1625456868,14702.0,2021-07-04 23:47:48
8283,1625456869,14702.0,2021-07-04 23:47:49
8284,1625456870,14702.0,2021-07-04 23:47:50
8285,1625456870,14702.0,2021-07-04 23:47:50
8286,1625456870,14702.0,2021-07-04 23:47:50
8287,1625456870,14701.75,2021-07-04 23:47:50
8288,1625456871,14701.75,2021-07-04 23:47:51
8289,1625456871,14701.5,2021-07-04 23:47:51
8290,1625456871,14701.5,2021-07-04 23:47:51
8291,1625456872,14701.75,2021-07-04 23:47:52
8292,1625456872,14701.75,2021-07-04 23:47:52
8293,1625456872,14702.0,2021-07-04 23:47:52
8294,1625456872,14701.5,2021-07-04 23:47:52
8295,1625456873,14702.0,2021-07-04 23:47:53
8296,1625456874,14701.5,2021-07-04 23:47:54
8297,1625456875,14701.5,2021-07-04 23:47:55
8298,1625456875,14702.0,2021-07-04 23:47:55
8299,1625456875,14702.25,2021-07-04 23:47:55
8300,1625456876,14701.5,2021-07-04 23:47:56
8301,1625456876,14701.75,2021-07-04 23:47:56
8302,1625456876,14702.0,2021-07-04 23:47:56
8303,1625456876,14702.0,2021-07-04 23:47:56
8304,1625456877,14701.5,2021-07-04 23:47:57
8305,1625456878,14702.0,2021-07-04 23:47:58
8306,1625456878,14701.75,2021-07-04 23:47:58
8307,1625456878,14701.25,2021-07-04 23:47:58
8308,1625456878,14701.75,2021-07-04 23:47:58
8309,1625456879,14701.5,2021-07-04 23:47:59
8310,1625456879,14701.5,2021-07-04 23:47:59
8311,1625456879,14701.5,2021-07-04 23:47:59
8312,1625456880,14701.75,2021-07-04 23:48:00
8313,1625456880,14701.75,2021-07-04 23:48:00
8314,1625456880,14701.25,2021-07-04 23:48:00
8315,1625456880,14701.0,2021-07-04 23:48:00
8316,1625456881,14701.5,2021-07-04 23:48:01
8317,1625456881,14701.25,2021-07-04 23:48:01
8318,1625456882,14701.25,2021-07-04 23:48:02
8319,1625456882,14701.25,2021-07-04 23:48:02
8320,1625456883,14701.25,2021-07-04 23:48:03
8321,1625456883,14701.5,2021-07-04 23:48:03
8322,1625456883,14701.25,2021-07-04 23:48:03
8323,1625456884,14701.75,2021-07-04 23:48:04
8324,1625456885,14701.5,2021-07-04 23:48:05
8325,1625456885,14701.25,2021-07-04 23:48:05
8326,1625456885,14701.75,2021-07-04 23:48:05
8327,1625456886,14701.25,2021-07-04 23:48:06
8328,1625456886,14701.25,2021-07-04 23:48:06
8329,1625456887,14701.75,2021-07-04 23:48:07
8330,1625456887,14701.25,2021-07-04 23:48:07
8331,1625456887,14701.25,2021-07-04 23:48:07
8332,1625456887,14701.25,2021-07-04 23:48:07
8333,1625456888,14701.25,2021-07-04 23:48:08
8334,1625456888,14701.5,2021-07-04 23:48:08
